LinkId,Geometry
139100,"LINESTRING(355435.80915 6689195.53163,355432.59552 6689193.97040,355424.90551 6689189.98625,355384.43281 6689168.91409,355382.25229 6689167.78277,355380.38427 6689166.81142,355347.23535 6689149.55559,355339.89613 6689145.74043,355332.30678 6689141.79509,355301.11030 6689125.79526)"
139307,"LINESTRING(356043.25155 6689532.71008,356041.88016 6689541.40084,356040.00179 6689545.63697,356021.38969 6689583.87164,356016.08687 6689593.40103)"
139316,"LINESTRING(356047.19466 6690043.53305,356043.38837 6690038.91259,356042.04398 6690037.28779,356023.18209 6690014.49841)"
139317,"LINESTRING(356023.18209 6690014.49841,356003.24446 6689991.45958,355993.00295 6689979.22158,355967.95509 6689948.41101,355960.95752 6689939.98031)"
139318,"LINESTRING(355960.95752 6689939.98031,355957.59297 6689935.92411,355918.91429 6689889.32171)"
139319,"LINESTRING(355918.91429 6689889.32171,355916.66597 6689886.61419)"
139320,"LINESTRING(355916.66597 6689886.61419,355900.19338 6689866.75820,355899.09348 6689865.43086,355896.22654 6689862.38074,355893.65330 6689862.45128)"
139321,"LINESTRING(355893.65330 6689862.45128,355887.95466 6689862.61309)"
139588,"LINESTRING(355143.35319 6689676.82964,355141.78667 6689675.03984,355140.22078 6689673.26114,355136.50885 6689668.84715,355133.32428 6689664.76985,355128.97572 6689657.86700,355126.01497 6689651.62939,355123.81448 6689645.03629)"
139589,"LINESTRING(355123.81448 6689645.03629,355126.01497 6689651.62939,355128.97572 6689657.86700,355133.32428 6689664.76985,355136.50885 6689668.84715,355140.22078 6689673.26114,355141.78667 6689675.03984,355143.35319 6689676.82964)"
139652,"LINESTRING(355998.35689 6689374.51342,355995.24353 6689380.73447,355993.61917 6689383.85446,355992.43729 6689386.75979,355991.78032 6689391.53745,355992.45398 6689397.17298)"
141710,"LINESTRING(355399.85138 6689239.10934,355403.37028 6689238.60569,355408.44945 6689240.57098)"
141760,"LINESTRING(354719.62350 6689135.95217,354721.34883 6689142.83967,354721.85982 6689144.85735,354744.51648 6689224.31241)"
141766,"LINESTRING(354735.53721 6689437.01158,354731.18109 6689431.82288,354692.78149 6689386.07949,354689.29667 6689381.93077,354686.37856 6689378.92865,354680.36356 6689372.97927)"
141881,"LINESTRING(354680.36356 6689372.97927,354674.28559 6689366.46609,354652.73261 6689338.44015,354648.60915 6689333.08227)"
141884,"LINESTRING(354638.88907 6689518.50953,354644.59867 6689513.68396,354727.34496 6689443.87221,354728.84916 6689442.61689,354735.53721 6689437.01158)"
141885,"LINESTRING(354735.53721 6689437.01158,354741.49295 6689431.98273,354773.79389 6689404.70099,354778.04354 6689401.10606,354779.52460 6689399.97449)"
141886,"LINESTRING(354779.52460 6689399.97449,354788.95276 6689392.85328)"
141921,"LINESTRING(356204.76409 6689118.39597,356202.51573 6689117.26827,356159.73018 6689095.47868,356136.84924 6689077.83828)"
141924,"LINESTRING(355452.93967 6689949.72812,355447.50844 6689954.78161,355406.20240 6689985.86218,355405.69367 6689986.50351,355405.43887 6689987.34158,355405.31301 6689988.04981,355405.32059 6689988.70582,355405.45367 6689990.22244,355405.71440 6689990.93059,355405.98269 6689991.63830,355418.31506 6690007.63768,355427.10306 6690018.31202,355429.55517 6690021.26350,355432.94846 6690024.76144)"
142248,"LINESTRING(356204.20683 6689608.78201,356205.43056 6689605.41814,356208.63311 6689593.64008,356210.83661 6689585.83602,356212.16033 6689581.57628)"
142249,"LINESTRING(356212.16033 6689581.57628,356210.83661 6689585.83602,356208.63311 6689593.64008,356205.43056 6689605.41814,356204.20683 6689608.78201)"
142941,"LINESTRING(355787.32962 6689648.65218,355785.01749 6689655.48359,355780.76676 6689667.21114,355780.12398 6689668.68352,355779.25749 6689669.95740,355778.08022 6689670.83754)"
142942,"LINESTRING(355778.08022 6689670.83754,355779.25749 6689669.95740,355780.12398 6689668.68352,355780.76676 6689667.21114,355785.01749 6689655.48359,355787.32962 6689648.65218)"
143331,"LINESTRING(355644.23244 6689074.96215,355619.27130 6689068.33629)"
143332,"LINESTRING(355619.27130 6689068.33629,355614.33498 6689067.00791,355609.40894 6689064.54405,355604.87671 6689061.67918)"
143440,"LINESTRING(355012.32489 6689432.12656,355010.75308 6689443.48842)"
144569,"LINESTRING(355273.85091 6688989.24846,355274.76828 6688988.46112,355275.79220 6688987.81227,355276.90129 6688987.32540,355278.08109 6688987.01246,355279.28625 6688986.87607,355280.50230 6688986.92820,355281.69019 6688987.14886,355282.83606 6688987.56108,355283.90779 6688988.13336,355284.88206 6688988.85592,355285.72801 6688989.71940,355286.44434 6688990.70163)"
144570,"LINESTRING(355136.51383 6688979.18245,355135.84159 6688979.48834,355135.15232 6688979.76183,355134.44537 6688979.99184,355133.72894 6688980.18902,355133.00238 6688980.34227,355132.27263 6688980.44008,355131.53340 6688980.50506,355130.78404 6688980.52612,355130.04788 6688980.51304,355129.30851 6688980.44451,355128.57477 6688980.34228,355127.84539 6688980.18417)"
144571,"LINESTRING(355547.74702 6689097.06516,355547.82513 6689098.41805,355547.72944 6689099.78098,355547.45740 6689101.10959,355547.02412 6689102.40299,355546.42768 6689103.62794,355545.68192 6689104.76136,355544.79374 6689105.79175,355543.77762 6689106.70713,355542.66251 6689107.48359,355541.44775 6689108.11003)"
145420,"LINESTRING(356268.35037 6689427.41173,356263.12411 6689426.70035,356256.75694 6689426.05471,356248.89332 6689425.75120,356240.28560 6689424.90088,356233.05981 6689423.82631,356227.18778 6689422.69600,356221.64490 6689421.35758,356216.42243 6689419.92282,356209.12495 6689417.47275,356198.34876 6689413.06468,356194.27824 6689411.22977,356180.22985 6689404.89631)"
145421,"LINESTRING(356180.22985 6689404.89631,356194.27824 6689411.22977,356198.34876 6689413.06468,356209.12495 6689417.47275,356216.42243 6689419.92282,356221.64490 6689421.35758,356227.18778 6689422.69600,356233.05981 6689423.82631,356240.28560 6689424.90088,356248.89332 6689425.75120,356256.75694 6689426.05471,356263.12411 6689426.70035,356268.35037 6689427.41173)"
145438,"LINESTRING(356371.68066 6688989.41887,356364.06487 6688987.89928,356361.63505 6688987.43841,356359.21277 6688986.97710,356347.33265 6688983.28875,356332.11344 6688976.91107,356312.85079 6688969.04178,356306.76099 6688966.24385)"
145441,"LINESTRING(356435.36375 6689034.84022,356421.13910 6689028.48293,356411.61100 6689023.11249,356406.05822 6689018.44773,356400.08067 6689011.80472,356394.48027 6689004.33892,356388.46002 6688997.87641,356381.43116 6688992.46221)"
145784,"LINESTRING(355740.37571 6689674.53743,355737.90220 6689676.99442,355735.91452 6689679.85731,355734.46736 6689683.02279,355733.62425 6689686.40933,355733.57740 6689693.61072)"
145785,"LINESTRING(355733.57740 6689693.61072,355733.62425 6689686.40933,355734.46736 6689683.02279,355735.91452 6689679.85731,355737.90220 6689676.99442,355740.37571 6689674.53743)"
147923,"LINESTRING(355102.39380 6689372.57817,355092.82412 6689381.45387,355091.01412 6689382.40411,355089.29717 6689382.60350,355087.04399 6689382.44448,355025.56537 6689373.45956,355020.16750 6689372.67016)"
147924,"LINESTRING(355020.16750 6689372.67016,355025.56537 6689373.45956,355087.04399 6689382.44448,355089.29717 6689382.60350,355091.01412 6689382.40411,355092.82412 6689381.45387,355102.39380 6689372.57817)"
14817,"LINESTRING(355588.11899 6689667.16987,355607.82873 6689669.53685,355613.46851 6689670.19040,355616.58377 6689670.57801,355627.37554 6689672.75888)"
14818,"LINESTRING(355627.37554 6689672.75888,355616.58377 6689670.57801,355613.46851 6689670.19040,355607.82873 6689669.53685,355588.11899 6689667.16987)"
14819,"LINESTRING(355527.87056 6689659.85580,355534.34543 6689660.66133,355582.21104 6689666.59858,355588.11899 6689667.16987)"
14820,"LINESTRING(355588.11899 6689667.16987,355582.21104 6689666.59858,355534.34543 6689660.66133,355527.87056 6689659.85580)"
15073,"LINESTRING(355556.27976 6689939.19882,355543.99033 6689936.14771,355542.04701 6689935.18067,355537.83370 6689933.36558,355525.04661 6689926.15975,355513.33016 6689921.87397,355510.57985 6689921.76576)"
15095,"LINESTRING(355511.94007 6689911.58453,355515.01938 6689914.63335,355528.30308 6689920.33068)"
15096,"LINESTRING(355528.30308 6689920.33068,355541.32592 6689927.81219,355547.08431 6689930.91773,355556.27976 6689939.19882)"
151838,"LINESTRING(355079.72198 6689010.15859,355074.80993 6689006.89325,355070.12704 6689004.18212)"
151843,"LINESTRING(355134.49756 6688988.63395,355132.44283 6688987.45094,355130.68464 6688984.97126,355127.84539 6688980.18417)"
151854,"LINESTRING(355136.51383 6688979.18245,355136.23577 6688986.30823,355134.49756 6688988.63395)"
153722,"LINESTRING(355224.01962 6689611.51777,355220.39420 6689607.94434,355216.28796 6689602.74087,355213.84052 6689598.43179,355211.46653 6689593.29511)"
153723,"LINESTRING(355211.46653 6689593.29511,355213.84052 6689598.43179,355216.28796 6689602.74087,355220.39420 6689607.94434,355224.01962 6689611.51777)"
15445,"LINESTRING(355346.30550 6689811.25677,355342.70755 6689807.89309,355337.88326 6689802.19697,355334.36863 6689797.78260,355329.81874 6689791.98162,355324.99806 6689784.24919,355320.57703 6689776.34903,355315.72464 6689767.14976,355311.00099 6689755.71780,355307.58005 6689744.92265,355304.63668 6689731.89691,355303.28291 6689719.88083,355302.67433 6689708.82306,355302.39573 6689703.47627,355302.19063 6689694.80960,355301.86786 6689683.05661,355302.28274 6689672.26237,355303.71000 6689670.19943)"
15450,"LINESTRING(355381.63581 6689822.11118,355381.61243 6689823.93724,355381.11486 6689825.69056,355380.18138 6689827.24654,355378.87552 6689828.52362,355377.54082 6689829.30167,355376.07487 6689829.77578,355374.53681 6689829.92026)"
15451,"LINESTRING(355374.53681 6689829.92026,355372.50086 6689829.58169,355370.65134 6689828.66491,355369.14511 6689827.26100,355368.11704 6689825.47342)"
15452,"LINESTRING(355368.11704 6689825.47342,355367.69799 6689823.86206,355367.67745 6689822.19430,355368.04608 6689820.57082,355368.94727 6689818.84981,355370.29078 6689817.43704,355371.96968 6689816.44995,355373.85182 6689815.96293)"
15453,"LINESTRING(355373.85182 6689815.96293,355376.04810 6689816.05859,355378.10084 6689816.81898)"
15454,"LINESTRING(355378.10084 6689816.81898,355376.04810 6689816.05859,355373.85182 6689815.96293,355371.96968 6689816.44995,355370.29078 6689817.43704,355368.94727 6689818.84981,355368.04608 6689820.57082,355367.67745 6689822.19430,355367.69799 6689823.86206,355368.11704 6689825.47342,355369.14511 6689827.26100,355370.65134 6689828.66491,355372.50086 6689829.58169,355374.53681 6689829.92026,355376.07487 6689829.77578,355377.54082 6689829.30167,355378.87552 6689828.52362,355380.18138 6689827.24654,355381.11486 6689825.69056,355381.61243 6689823.93724,355381.63581 6689822.11118)"
15461,"LINESTRING(355357.65691 6689814.07240,355356.82331 6689815.38896,355355.67085 6689816.43465,355354.29518 6689817.15945,355352.76864 6689817.50354)"
15462,"LINESTRING(355352.76864 6689817.50354,355350.96524 6689817.38520,355349.28284 6689816.73693,355347.86817 6689815.60589)"
15463,"LINESTRING(355347.86817 6689815.60589,355346.95958 6689814.31210,355346.42669 6689812.82971,355346.30550 6689811.25677)"
154631,"LINESTRING(355504.95774 6689925.48393,355501.31006 6689928.47615,355497.36049 6689935.03509,355495.22270 6689939.36428,355486.97507 6689956.02934,355485.11095 6689960.10908)"
154634,"LINESTRING(355498.23408 6689924.95984,355495.75881 6689923.44497,355493.80048 6689921.29942,355492.52108 6689918.70299)"
154635,"LINESTRING(355492.52108 6689918.70299,355492.02215 6689915.83896)"
154636,"LINESTRING(355492.02215 6689915.83896,355492.17246 6689913.71628,355492.75226 6689911.68007,355493.74273 6689909.79816,355495.44837 6689907.83044,355497.59145 6689906.34928,355500.04109 6689905.45123)"
154637,"LINESTRING(355500.04109 6689905.45123,355502.48191 6689905.18789,355504.91824 6689905.50338,355507.20528 6689906.38381)"
154638,"LINESTRING(355507.20528 6689906.38381,355509.17858 6689907.73853,355510.78143 6689909.50406,355511.94007 6689911.58453)"
154639,"LINESTRING(355511.94007 6689911.58453,355512.64733 6689914.38090,355512.55631 6689917.26787,355512.38434 6689917.83411,355511.84397 6689919.63440,355510.57985 6689921.76576)"
15464,"LINESTRING(355346.30550 6689811.25677,355346.86810 6689809.05464,355348.22504 6689807.21829,355349.72825 6689806.20796,355351.47311 6689805.70661)"
154640,"LINESTRING(355510.57985 6689921.76576,355508.08374 6689924.09065,355504.95774 6689925.48393)"
154641,"LINESTRING(355504.95774 6689925.48393,355508.08374 6689924.09065,355510.57985 6689921.76576,355511.84397 6689919.63440,355512.38434 6689917.83411,355512.55631 6689917.26787,355512.64733 6689914.38090,355511.94007 6689911.58453,355510.78143 6689909.50406,355509.17858 6689907.73853,355507.20528 6689906.38381,355504.91824 6689905.50338,355502.48191 6689905.18789,355500.04109 6689905.45123,355497.59145 6689906.34928,355495.44837 6689907.83044,355493.74273 6689909.79816,355492.75226 6689911.68007,355492.17246 6689913.71628,355492.02215 6689915.83896,355492.52108 6689918.70299,355493.80048 6689921.29942,355495.75881 6689923.44497,355498.23408 6689924.95984)"
15465,"LINESTRING(355351.47311 6689805.70661,355353.22542 6689805.72777,355354.89387 6689806.26558,355356.33926 6689807.27246,355357.41919 6689808.64537,355358.05926 6689810.27734)"
15466,"LINESTRING(355358.05926 6689810.27734,355357.41919 6689808.64537,355356.33926 6689807.27246,355354.89387 6689806.26558,355353.22542 6689805.72777,355351.47311 6689805.70661,355349.72825 6689806.20796,355348.22504 6689807.21829,355346.86810 6689809.05464,355346.30550 6689811.25677,355346.42669 6689812.82971,355346.95958 6689814.31210,355347.86817 6689815.60589,355349.28284 6689816.73693,355350.96524 6689817.38520,355352.76864 6689817.50354,355354.29518 6689817.15945,355355.67085 6689816.43465,355356.82331 6689815.38896,355357.65691 6689814.07240)"
15469,"LINESTRING(355381.63581 6689822.11118,355385.00121 6689826.56757,355387.95666 6689829.04491,355394.94385 6689834.91654,355421.08886 6689858.01775,355431.15409 6689866.91601,355439.77366 6689874.54037,355449.33699 6689883.41201,355458.40635 6689890.03130,355469.00257 6689894.73772,355475.92696 6689897.68684,355485.61499 6689901.50000,355491.31337 6689903.69659,355494.44607 6689904.65057,355500.04109 6689905.45123)"
15499,"LINESTRING(355358.05926 6689810.27734,355361.56838 6689811.05374,355369.27806 6689815.25916,355373.85182 6689815.96293)"
15502,"LINESTRING(355368.11704 6689825.47342,355363.88720 6689823.63715,355356.61918 6689819.07243,355352.76864 6689817.50354)"
155387,"LINESTRING(356338.24603 6689408.99906,356334.45907 6689421.16672,356328.00304 6689428.84851,356318.83514 6689435.90770,356312.00376 6689438.12592,356305.59773 6689439.96361,356299.43442 6689440.61907,356289.97140 6689438.73871,356283.04567 6689434.97651,356277.53381 6689431.54453,356268.35037 6689427.41173)"
155388,"LINESTRING(356268.35037 6689427.41173,356277.53381 6689431.54453,356283.04567 6689434.97651,356289.97140 6689438.73871,356299.43442 6689440.61907,356305.59773 6689439.96361,356312.00376 6689438.12592,356318.83514 6689435.90770,356328.00304 6689428.84851,356334.45907 6689421.16672,356338.24603 6689408.99906)"
155922,"LINESTRING(355454.73355 6689205.27576,355451.01637 6689203.26516,355441.40932 6689198.37921,355438.70657 6689196.99987)"
155923,"LINESTRING(355438.70657 6689196.99987,355435.80915 6689195.53163)"
157039,"LINESTRING(356016.08687 6689593.40103,356013.50202 6689602.60682,356005.00220 6689624.00310)"
157040,"LINESTRING(356005.00220 6689624.00310,355955.42207 6689726.21939)"
157609,"LINESTRING(355627.37554 6689672.75888,355632.57783 6689660.84276,355635.71882 6689654.45300,355637.34035 6689651.28855,355660.73890 6689604.87661)"
157610,"LINESTRING(355660.73890 6689604.87661,355637.34035 6689651.28855,355635.71882 6689654.45300,355632.57783 6689660.84276,355627.37554 6689672.75888)"
157631,"LINESTRING(355712.64219 6689046.24730,355726.76721 6689050.20542,355733.65887 6689052.31118,355742.05468 6689054.86421,355748.82338 6689056.81018,355755.70630 6689059.02773,355763.14271 6689061.90318,355777.87006 6689069.07552,355785.16539 6689072.66009)"
157632,"LINESTRING(355785.16539 6689072.66009,355777.87006 6689069.07552,355763.14271 6689061.90318,355755.70630 6689059.02773,355748.82338 6689056.81018,355742.05468 6689054.86421,355733.65887 6689052.31118,355726.76721 6689050.20542,355712.64219 6689046.24730)"
158701,"LINESTRING(355118.01329 6688967.61231,355118.04655 6688966.87606,355118.11823 6688966.14870,355118.23525 6688965.41873,355118.39825 6688964.69723,355118.59967 6688963.98463,355118.83951 6688963.28093,355119.11842 6688962.59723,355119.44394 6688961.93309,355119.80098 6688961.28938,355120.19707 6688960.66567,355120.63223 6688960.06195,355121.09954 6688959.48975,355121.59900 6688958.94907,355122.12241 6688958.42926,355122.68552 6688957.94053,355123.26631 6688957.49529,355123.87861 6688957.07048,355124.51614 6688956.68871,355125.17135 6688956.35043)"
158704,"LINESTRING(355507.35950 6689076.94411,355512.04724 6689079.74430,355516.98497 6689082.54119,355521.98405 6689084.95625,355528.51164 6689087.58347,355531.85118 6689089.09298)"
158705,"LINESTRING(355125.17135 6688956.35043,355125.84359 6688956.04455,355126.53351 6688955.78214,355127.24046 6688955.55213,355127.95753 6688955.36604,355128.68473 6688955.22388,355129.42204 6688955.12563)"
